Time,Bouldering,Slackline,Freshens (Front) ,Outdoor Patio,Light Therapy Station #1,Freshens (Lounge),Game Room,Light Therapy Station #2,Light Therapy Station #3,Quiet Lounge,Outdoor Deck,Fireplace (Lounge),Light Therapy Station #4,Event Space 150,#20,1A,1B,1C,NapZone,Medit 6,Music 12,Music 13,Medit 18,Grey Lounge,1D,1E,Yoga 22,1F,1G,Esports,1H,#30 (30),W/C 40 (13),Cardio 50 (17),Weight Room(40),CrossFit B40 (26),Sauna Left,Sauna Right,Total Patron #/hour 
12:30 PM,0,0,5,0,0,12,3,0,0,2,1,9,0,0,0,1,1,2,0,0,0,1,0,3,1,2,0,1,1,0,1,class,6,15,33,Class,3,3,106
1:30 PM,0,0,11,0,0,14,1,0,0,12,0,2,0,0,0,1,2,3,3,0,0,0,0,5,2,2,0,1,1,0,1,3,10,9,31,0,1,1,116
2:30 PM,0,0,7,0,0,9,2,0,0,6,3,1,0,0,0,1,3,2,0,0,0,0,0,2,,2,0,2,1,0,1,7,12,8,18,4,1,1,93
3:30 PM,0,0,10,0,0,8,3,0,0,13,0,5,0,0,0,1,2,2,0,0,0,0,0,0,1,1,0,1,1,8,1,9,12,14,32,7,3,1,135
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,3,0,0,5,2,0,0,4,0,2,0,0,0,2,4,5,0,0,0,0,0,2,4,1,0,2,2,18,0,3,8,13,27,class,2,4,113
6:30 PM,0,0,1,0,0,3,0,0,0,3,0,5,0,0,0,3,4,5,0,0,0,1,0,0,4,2,0,2,2,11,3,5,10,9,29,class,3,0,105
7:30 PM,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,3,4,0,1,0,0,1,0,3,4,2,0,0,2,13,3,4,8,12,28,class,4,4,104
8:30 PM,0,0,0,0,2,3,0,0,1,9,0,4,0,0,event,1,1,1,0,0,0,0,0,4,2,6,0,5,2,15,5,9,8,13,46,6,1,0,144
9:30 PM,0,0,0,0,0,0,2,0,0,5,0,0,0,0,event,0,0,1,0,0,0,0,0,0,0,1,0,3,1,16,4,4,13,7,30,4,5,0,96
10:30 PM,0,0,0,0,0,0,0,0,0,3,0,0,0,0,event,0,0,2,0,0,0,0,0,0,3,0,0,0,1,6,0,4,9,4,14,0,2,2,50
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,0,0,0,0,3,0,0,0,2,0,0,0,0,class,2,2,2,1,9,1,0,0,0,0,1,class,0,0,0,0,0,7,5,7,1,3,1,47
9:30 AM,0,0,3,0,0,2,0,0,0,1,0,0,0,Event Space 150,0,1,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,3,4,6,19,2,1,2,53
10:30 AM,0,0,15,0,3,8,1,0,0,8,0,1,0,Event ,0,1,1,1,1,0,0,0,0,0,1,1,2,2,1,0,1,0,8,5,20,4,2,3,90
11:30 AM,0,0,17,0,1,11,2,0,0,7,0,8,0,event,0,1,1,1,1,0,0,0,0,10,2,1,0,1,1,0,1,4,7,5,23,3,0,1,109
12:30 PM,0,0,8,0,0,14,1,0,0,5,0,2,0,0,0,1,0,2,1,0,0,1,0,0,2,2,0,1,0,0,1,1,8,7,32,3,0,4,96
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,8,2,1,9,2,0,0,12,0,4,0,event ,0,2,1,3,1,0,0,0,1,4,1,3,class ,2,4,2,2,10,12,9,36,8,6,2,147
3:30 PM,0,0,2,0,0,13,5,0,0,9,1,6,0,event,0,4,0,1,4,0,0,0,0,2,2,1,class,6,1,3,1,8,18,12,32,class,1,3,135
4:30 PM,0,0,4,0,0,9,2,0,0,14,3,3,0,event ,0,3,2,0,1,0,1,1,0,1,2,3,class ,1,1,5,0,8,9,8,30,class,4,1,116
5:30 PM,0,0,11,0,3,6,2,0,0,12,0,1,1,event,0,2,5,2,0,0,3,0,0,0,3,1,0,1,0,7,0,11,6,13,32,class,1,4,127
6:30 PM,0,0,0,0,0,3,2,0,1,6,2,2,0,event,0,3,2,0,1,0,1,0,0,2,0,1,0,2,1,23,1,10,8,12,44,class,1,1,129
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,5,7,2,9,1,2,4,45
9:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,11,0,2,11,5,22,4,3,0,64
10:30 PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,19,0,4,1,3,13,0,0,0,44
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,13,0,0,9,0,0,0,6,0,4,0,0,0,1,1,2,5,0,0,0,0,0,1,1,0,1,2,0,1,3,4,7,15,3,0,0,79
12:30 PM,0,0,8,0,0,19,0,0,0,8,0,7,0,0,0,1,2,2,6,0,0,0,0,0,1,2,0,1,1,0,1,class,9,11,22,2,1,1,105
1:30 PM,0,0,10,2,1,1,0,0,0,9,2,7,0,0,0,2,3,1,1,0,0,0,0,0,2,2,0,1,1,0,1,class ,6,9,22,3,7,3,96
2:30 PM,0,1,12,7,2,15,0,0,1,11,7,4,2,0,0,1,1,4,4,0,0,1,0,4,1,3,0,1,2,0,1,14,10,11,36,7,2,2,167
3:30 PM,0,0,5,5,1,21,4,0,1,15,5,10,0,0,0,0,1,2,2,0,1,0,0,0,0,3,0,2,1,10,3,6,12,9,23,5,0,3,150
4:30 PM,0,0,6,4,2,10,2,0,2,13,5,5,2,0,0,1,2,1,2,0,1,0,0,2,2,0,0,0,0,14,2,3,7,12,25,class,0,0,125
5:30 PM,0,0,6,0,0,11,4,0,0,7,0,4,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,1,1,20,2,class ,14,13,27,class,1,1,119
6:30 PM,0,0,0,0,0,7,0,0,0,8,0,2,0,0,0,2,1,2,3,0,0,0,0,0,1,1,class ,1,3,18,2,11,8,6,31,class,2,0,109
7:30 PM,0,0,0,0,0,5,0,0,0,7,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,1,2,12,4,10,10,5,21,0,5,2,95
8:30 PM,One BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,One BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
10:30 PM,One BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,12,2,0,1,27
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,class ,2,7,11,class,1,1,23
8:30 AM,one bm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,one bm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,one bm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,10,0,0,12,0,0,0,14,0,7,0,0,class,1,2,2,3,0,3,0,0,1,2,3,0,1,1,0,1,2,8,11,30,class,0,2,116
1:30 PM,0,0,7,0,0,9,0,0,0,8,0,7,0,0,1,1,1,1,1,0,1,0,0,1,2,3,0,1,1,0,1,3,10,12,22,3,4,2,102
2:30 PM,0,0,5,0,0,10,1,0,0,6,0,8,0,0,0,2,3,4,2,0,0,0,0,2,4,2,0,1,1,0,1,7,13,11,24,3,3,2,115
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,10,0,0,9,0,0,0,11,1,6,0,0,0,2,3,2,2,0,0,1,0,0,2,2,0,2,2,8,1,8,11,10,36,class,2,1,132
6:30 PM,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,2,2,3,1,0,0,0,0,3,2,1,class,6,1,23,1,5,13,12,29,class ,3,1,115
7:30 PM,0,0,1,0,0,8,1,0,1,7,0,2,0,0,0,4,5,3,0,0,0,0,0,0,0,8,0,6,2,17,1,3,9,4,20,1,3,0,106
8:30 PM,0,0,0,0,0,5,0,2,0,2,0,3,0,event,class,3,5,0,0,0,0,0,0,0,8,2,0,4,2,15,2,6,1,6,1,class ,4,0,71
9:30 PM,One BM-Setting up Event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,1,0,2,1,7,0,1,3,4,15,0,0,2,48
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,16,6,0,0,31
7:30 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,12,1,0,1,30
8:30 AM,0,0,8,0,0,4,1,0,0,5,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,4,6,15,1,0,1,55
9:30 AM,0,0,15,0,0,12,1,0,0,9,0,8,0,event,0,1,1,2,4,0,0,0,0,5,1,1,0,1,1,0,3,2,5,7,8,2,1,3,93
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,9,0,0,15,0,0,0,8,0,7,0,event,0,1,1,2,5,0,0,0,0,0,1,1,0,2,1,0,1,4,7,9,20,2,0,1,97
12:30 PM,,0,12,0,0,16,2,1,1,10,2,11,1,Event Space 150,0,2,1,1,3,0,0,0,0,2,1,2,0,1,2,0,1,6,8,9,22,4,2,1,124
1:30 PM,0,0,8,0,0,23,2,0,0,8,0,12,0,event,0,1,1,2,2,0,0,0,0,0,1,1,0,2,1,0,1,4,7,12,24,2,1,0,115
2:30 PM,0,0,16,0,0,12,2,0,0,10,2,7,0,Event ,0,2,2,1,1,0,1,0,0,1,2,1,0,1,1,0,1,5,9,11,21,3,1,2,115
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,0,0,0,3,2,0,0,4,0,3,0,event,0,2,3,4,1,0,0,0,0,3,2,1,0,3,2,12,2,Club,,,,,,,47
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,1,0,0,0,0,1,0,0,3,1,0,2,2,19,1,2,4,2,18,1,2,0,68
9:30 PM,BM Setting up event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,0,22,1,0,3,3,5,0,3,0,47
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class,5,4,16,class ,1,1,29
10:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,3,2,0,27
11:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,4,17,0,0,0,31
12:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,5,16,2,1,1,38
1:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,5,4,18,3,1,1,44
2:30 PM,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,1,1,11,1,2,2,4,14,1,0,4,56
3:30 PM,0,0,0,0,0,0,0,0,0,7,0,1,0,event,0,2,1,2,0,0,0,0,0,0,2,1,0,4,3,16,2,0,6,3,15,1,3,0,69
4:30 PM,0,0,0,0,0,5,0,0,0,4,1,3,0,event,0,1,1,2,1,0,0,0,0,0,2,1,0,1,4,13,1,4,2,5,9,3,1,0,64
5:30 PM,0,0,0,0,0,5,0,0,0,0,0,0,0,event,event,3,0,0,0,0,0,0,0,0,0,5,0,2,1,3,2,2,4,2,16,2,2,2,51
6:30 PM,0,0,0,0,0,2,0,0,0,0,0,2,0,0,event,3,0,0,5,0,0,0,0,0,0,5,0,2,1,4,2,1,1,1,14,2,1,4,50
7:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,2,2,1,2,9,2,2,2,34
8:30 PM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,2,0,0,1,0,0,5,1,0,0,2,11,0,6,5,1,7,0,1,1,51
9:30 PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,0,4,1,0,`,22
10:30 PM,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,1,6,1,0,0,23
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,5,5,2,0,0,21
10:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,6,1,1,0,20
11:30 AM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Class,2,4,2,1,0,0,0,0,1,6,1,0,2,1,1,0,0,8,4,11,1,1,0,48
12:30 PM,0,0,1,0,0,3,1,0,0,5,0,2,0,0,class,2,2,5,0,0,0,0,0,0,5,2,0,3,2,3,1,0,3,6,13,3,1,0,63
1:30 PM,0,0,0,0,0,5,2,0,0,5,0,0,0,0,0,2,3,2,1,0,0,0,0,1,3,2,0,2,2,5,1,4,7,6,14,3,0,0,70
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,0,0,0,5,0,0,0,3,0,3,0,0,class,2,1,2,2,0,0,1,0,3,2,1,0,4,1,11,1,3,5,6,25,4,4,5,94
4:30 PM,0,0,1,0,0,1,2,0,0,8,0,4,0,0,class,4,2,2,2,0,0,2,0,9,1,3,1,1,1,1,3,5,11,14,4,4,0,0,86
5:30 PM,0,0,0,1,0,5,2,0,0,5,8,2,0,0,0,2,2,1,2,0,0,2,0,3,0,3,0,2,2,9,2,3,3,5,9,1,2,4,80
6:30 PM,,0,0,0,0,6,2,0,0,5,0,4,0,0,0,1,2,1,1,0,,0,0,0,2,3,0,3,0,6,1,3,5,4,8,3,1,2,63
7:30 PM,0,0,0,0,0,2,0,0,0,5,0,3,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,18,1,1,4,8,21,2,1,2,75
8:30 PM,0,0,0,0,0,5,3,0,0,3,0,1,0,0,0,2,1,1,0,0,0,0,0,0,4,2,0,2,1,9,2,3,8,10,29,1,4,0,91
9:30 PM,0,0,0,0,0,7,3,0,0,5,0,4,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,4,6,2,10,2,1,2,59
10:30 PM,0,0,0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,8,0,1,0,33
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,15,class,0,3,27
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,11,2,2,0,28
8:30 AM,0,0,5,0,0,2,0,0,0,1,0,0,0,0,class,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,6,13,4,1,1,46
9:30 AM,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,4,0,0,1,3,3,6,11,1,0,0,48
10:30 AM,BM setting up event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,18,0,0,23,2,0,0,15,0,6,0,0,0,1,1,1,5,0,2,1,0,2,1,1,0,1,1,0,1,5,9,11,32,class ,1,0,140
12:30 PM,0,1,15,0,0,29,3,0,0,21,0,14,0,0,0,1,1,1,2,1,0,0,0,5,1,2,0,1,1,0,1,5,15,17,37,4,1,1,180
1:30 PM,0,0,11,0,0,25,3,0,0,19,0,15,0,0,0,1,2,1,3,0,1,1,0,2,3,5,0,4,1,0,2,5,11,19,35,7,1,2,179
2:30 PM,0,0,7,0,0,28,2,0,0,12,1,7,0,0,0,1,3,1,2,0,0,0,0,2,1,1,0,1,2,0,1,3,17,14,30,9,4,2,151
3:30 PM,0,0,16,0,0,17,2,0,0,9,3,12,0,0,0,1,3,1,4,0,0,0,0,3,2,1,0,2,1,7,2,3,10,13,28,5,2,0,147
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
8:30 PM,0,0,1,0,0,10,0,0,0,5,0,2,0,0,0,5,1,1,0,0,0,2,0,0,5,4,0,3,2,16,2,9,12,12,29,3,4,2,130
9:30 PM,0,0,0,0,0,4,2,2,0,2,0,4,0,0,0,2,1,1,0,0,0,2,0,0,2,1,0,0,0,18,3,5,5,2,21,1,2,0,80
10:30 PM,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,2,0,7,0,0,7,1,15,4,2,0,51
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,1,0,0,18
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class,8,8,18,class ,0,0,36
8:30 AM,bm covering wra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,8,13,1,2,1,44
10:30 AM,0,0,25,0,0,7,0,0,0,5,0,4,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,1,1,0,1,5,12,11,27,5,0,0,110
11:30 AM,0,0,10,1,0,8,0,0,0,10,1,8,0,0,0,0,1,0,5,0,0,1,0,0,2,0,0,2,0,0,2,2,5,8,15,0,4,2,87
12:30 AM,bm on break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1:30 PM,0,0,6,0,0,10,0,0,0,0,2,9,0,0,0,1,4,2,0,0,4,2,0,2,3,1,0,5,1,0,4,8,9,11,32,7,3,0,126
2:30 PM,One BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,6,2,0,16,0,1,1,12,0,11,1,0,0,3,1,1,2,0,2,0,0,1,0,1,0,1,2,10,2,6,15,11,24,5,2,1,140
4:30 PM,0,0,5,0,0,12,2,0,0,7,0,5,0,0,0,2,1,2,1,0,0,0,1,2,3,1,class ,2,1,12,4,5,12,10,40,class ,3,2,135
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,0,0,0,0,0,4,2,0,0,0,0,7,0,0,0,2,1,1,0,0,1,1,0,0,2,1,0,2,7,7,2,class ,12,14,26,6,3,1,102
9:30 PM,0,0,0,0,0,4,2,0,0,0,0,6,0,0,class ,2,1,1,0,0,1,1,0,0,2,1,0,2,7,6,0,6,8,11,18,6,1,0,86
10:30 PM,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,2,4,2,10,1,0,0,35
6:30 AM,one BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,0,5,0,0,1,0,0,0,0,0,0,0,0,class ,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2,10,8,1,0,36
9:30 AM,0,0,6,0,0,1,0,0,0,2,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,9,13,4,0,0,47
10:30 AM,0,0,15,0,0,6,0,0,0,10,0,6,0,0,0,2,1,1,3,0,0,0,0,0,1,1,0,1,1,0,1,5,10,5,20,4,1,1,95
11:30 AM,0,0,12,0,0,9,4,0,0,11,0,8,0,0,0,1,2,1,5,0,0,0,0,0,1,1,0,2,1,0,1,3,8,8,23,2,1,0,104
12:30 PM,0,0,14,0,0,30,3,0,0,14,0,12,0,0,0,1,1,2,5,0,0,0,0,0,4,1,0,1,1,0,2,class ,8,11,28,class ,0,0,138
1:30 PM,0,0,12,0,0,22,2,0,0,8,0,11,0,0,0,2,1,1,3,0,0,0,0,0,2,3,0,2,1,0,1,class ,15,12,29,class ,4,1,132
2:30 PM,0,0,10,1,0,15,3,0,0,12,0,7,0,0,0,1,1,1,2,0,0,3,0,3,2,1,0,1,1,0,2,10,11,14,42,12,3,3,161
3:30 PM,0,0,6,0,0,6,2,0,0,11,1,5,0,0,0,1,1,1,1,0,1,1,0,3,1,2,event,4,5,11,1,5,11,12,29,4,3,2,130
4:30 PM,0,0,5,0,0,4,3,0,0,1,2,5,0,0,class ,1,2,4,1,0,1,0,1,1,3,0,class ,2,2,15,1,8,15,12,32,class ,0,0,121
5:30 PM,0,,0,0,0,4,0,0,0,8,1,4,0,0,0,1,2,1,0,0,0,0,0,0,2,1,0,5,4,13,3,2,7,8,class,,,,66
6:30 PM,0,0,0,0,0,7,0,0,0,4,0,2,0,0,0,0,2,1,0,0,0,0,0,2,4,2,class ,1,1,8,2,3,11,6,33,class ,2,2,93
7:30 PM,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,1,3,0,2,0,0,0,0,0,2,3,0,1,1,12,0,2,6,10,23,1,6,0,86
8:30 PM,0,0,0,0,0,2,3,0,0,5,0,3,0,0,0,1,2,0,1,0,0,0,0,5,3,5,0,1,1,14,1,4,7,8,27,4,1,1,99
9:30 PM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,class ,0,0,0,0,0,0,0,0,0,3,5,0,1,1,8,1,6,6,5,15,3,4,0,60
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,10,0,0,0,21
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,class ,4,6,16,2,0,0,28
8:30 AM,0,0,3,0,0,3,0,0,0,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,class ,1,4,11,3,0,0,33
9:30 AM,0,0,2,0,0,2,0,0,0,4,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,2,6,4,17,2,1,1,51
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,9,0,0,13,0,0,0,11,0,4,0,class,class ,1,2,2,2,0,0,0,0,0,1,1,0,1,1,0,1,5,12,9,33,class ,2,0,110
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,13,0,0,14,0,0,0,10,0,6,0,0,0,2,2,2,4,0,0,0,0,0,1,2,0,1,1,0,1,6,9,8,29,5,1,0,117
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,4,0,0,5,0,0,2,11,1,1,0,0,0,1,1,2,2,0,0,2,0,0,2,2,0,0,1,10,2,12,8,12,32,class ,6,3,122
6:30 PM,0,0,1,0,1,3,2,1,1,9,0,2,0,event,0,2,3,1,1,0,1,1,0,0,0,3,0,1,2,16,2,2,7,6,35,class ,0,2,105
7:30 PM,BM covering Esports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
